,index,Estimate,Std. Error,t value,Pr(>|t|)
0,ASSIGNED_GROUPEDC00031,2965.87354759564,315.489648578287,9.40085850981472,5.46046270805693e-21
1,ASSIGNED_GROUPNW000481,2926.05546118192,313.49126860495,9.33377020101067,1.03060280772103e-20
2,ASSIGNED_GROUPITS00329,2893.77658578397,459.618510706292,6.29604012540125,3.05908688612435e-10
3,ASSIGNED_GROUPNW000435,14996.8986171243,2851.15453668123,5.25993888587352,1.44235372530871e-07
4,ASSIGNED_GROUPDC000199,3235.24301704222,638.20827514426,5.06925895987628,3.9968492304904e-07
5,ASSIGNED_GROUPITS00302,8336.74195035189,1663.35211389879,5.01201271858856,5.39046119403173e-07
6,ASSIGNED_GROUPSM000541,14274.8686170385,2851.15453667305,5.00669761439711,5.54137547786168e-07
7,ASSIGNED_GROUPITS00356,5890.96695035781,1194.21722082772,4.93291073651973,8.10711376396346e-07
8,ASSIGNED_GROUPDC000180,2165.72097814516,444.167472082381,4.87591080902808,1.0838162747411e-06
9,ASSIGNED_GROUPNW000495,5741.48195037628,1194.21722082985,4.80773669164359,1.52747547403205e-06
10,ASSIGNED_GROUPPM000611,4880.61861703764,1044.51347499774,4.67262389032196,2.97548729056244e-06
11,ASSIGNED_GROUPNW000490,1786.81321703498,407.436394163633,4.38550223453374,1.15771188793054e-05
12,STATUSRESOLVED,3996.51808842729,936.926822677238,4.2655605450673,1.99482655723036e-05
13,ASSIGNED_GROUPSM000586,2325.04159000769,550.419410020764,4.22412717952658,2.39963299959026e-05
14,ASSIGNED_GROUPNW000441,8357.06361702905,2026.65382813817,4.12357724886171,3.73167699722861e-05
15,ASSIGNED_GROUPNW000445,1296.55835915299,329.570328074964,3.93408704820684,8.35386980432722e-05
16,ASSIGNED_GROUPITS00362,3468.33361703703,943.35601805884,3.67659033349242,0.000236427416224
17,ASSIGNED_GROUPESI00019,7275.27861699584,2026.65382813334,3.58979837405028,0.0003310045543025
18,ASSIGNED_GROUPDC000213,10128.2386170336,2851.15453667279,3.55232888528481,0.0003819157345291
19,ASSIGNED_GROUPSM000575,10097.9086170324,2851.15453667259,3.54169108939884,0.000397651552864
20,ASSIGNED_GROUPDC000196,9859.79861708242,2851.15453667933,3.45817755237003,0.0005439439351912
21,ASSIGNED_GROUPNW000451,2753.5201555027,839.226458242887,3.28102162230183,0.0010344763243274
22,ASSIGNED_GROUPNS000115,1496.75591862087,461.783601115421,3.24124961346725,0.0011902432577429
23,ASSIGNED_GROUPITS00337,3508.91028371187,1194.21722083084,2.93825128503059,0.0033010304972684
24,ASSIGNED_GROUPDC000143,5665.84861700692,2026.65382813441,2.79566669865001,0.0051797196582009
25,ASSIGNED_GROUPITS00341,847.544434444324,306.770349411214,2.76279776083648,0.0057312942189143
26,ASSIGNED_GROUPNW000517,5553.61861703942,2026.65382813981,2.74028970311959,0.0061389917434655
27,ASSIGNED_GROUPESI00042,7770.31861698237,2851.15453666308,2.72532355474374,0.0064243494889193
28,ASSIGNED_GROUPNW000439,901.407743541222,331.355903437478,2.72036120132474,0.0065215677958366
29,ASSIGNED_GROUPITS00336,7617.01861706727,2851.1545366791,2.67155586239785,0.0075505969001068
30,ASSIGNED_GROUPDC000218,7359.42861703721,2851.15453667304,2.58121000541233,0.0098460973087642
31,ASSIGNED_GROUPNW000436,2361.35161702965,943.356018057545,2.50313940000286,0.012310411734179
32,ASSIGNED_GROUPDC000201,1242.61494356601,499.722533851574,2.48660978721262,0.0128974004109336
33,ASSIGNED_GROUPITS00301,2577.72361703551,1044.51347499762,2.4678701412075,0.0135927041580721
34,ASSIGNED_GROUPNW000419,1289.91934874357,530.803662229259,2.43012518663905,0.0150943893914075
35,ASSIGNED_GROUPSM000549,1183.53500001301,506.663457034714,2.33593913983799,0.0194952921275096
36,ASSIGNED_GROUPSM000532,2580.43861703566,1111.14470636494,2.322324538158,0.020216359840845
37,ASSIGNED_GROUPITS00353,869.61792472769,383.982372550699,2.26473397450783,0.0235299616144993
38,ASSIGNED_GROUPITS00102,2684.32028369938,1194.21722082841,2.2477655127409,0.0245921158683643
39,ASSIGNED_GROUPCOR00553,723.493289597931,347.212861310505,2.08371684985173,0.0371870625945785
40,ASSIGNED_GROUPNW000432,1159.81892953468,580.455910932412,1.99811718287374,0.0457051654160308
41,ASSIGNED_GROUPDC000168,5593.05861711332,2851.15453669286,1.96168202920382,0.0498007533378651
42,ASSIGNED_GROUPNS000101,1223.89381703418,638.208275143471,1.91770283260437,0.0551499739889839
43,ASSIGNED_GROUPESI00045,1223.42941703316,638.208275143127,1.91697517046263,0.0552423582750646
44,ASSIGNED_GROUPNW000440,557.906466091302,309.33301234767,1.80357880931328,0.0712987051319601
45,ASSIGNED_GROUPITS00354,4869.08861704281,2851.1545366745,1.70776033161709,0.0876822096228059
46,ASSIGNED_GROUPCOR00557,594.412426557372,374.549143772185,1.58700783713156,0.112512282741877
47,ASSIGNED_GROUPNW000514,5187.33300109101,3288.9808743917,1.57718551709438,0.114754258208042
48,ASSIGNED_GROUPSM000562,-457.584645798048,295.771478400624,-1.54708847611819,0.1218433267032
49,ASSIGNED_GROUPDC000125,849.164902748476,561.590545398618,1.51207122289735,0.130517157044913
50,ASSIGNED_GROUPDC000203,-442.661719302393,293.552641900921,-1.50794663756356,0.13156959691668
51,ASSIGNED_GROUPDC000195,560.910531925007,377.644643879702,1.48528660743745,0.137469326895723
52,ASSIGNED_GROUPSM000514,834.493617034944,567.576598552488,1.47027488300819,0.141488726957522
53,ASSIGNED_GROUPDC000152,-428.206153894694,293.677870688175,-1.45808110393636,0.144819592763594
54,ASSIGNED_GROUPESI00012,602.847219185167,414.799556792386,1.45334586142507,0.14612915240328
55,ASSIGNED_GROUPEU000206,1496.09236704864,1044.51347500315,1.4323341946777,0.152049598434061
56,ASSIGNED_GROUPITS00101,944.995435216249,671.701949692175,1.40686719109468,0.15946816291831
57,ASSIGNED_GROUPNW000422,4000.05861705125,2851.15453667853,1.40296099898925,0.160629856933128
58,ASSIGNED_GROUPDC000146,3886.63861709074,2851.15453669354,1.36318062282167,0.172826964319924
59,ASSIGNED_GROUPDC000188,-404.162416007749,297.698121421108,-1.35762501314559,0.174584071082404
60,ASSIGNED_GROUPITS00359,436.898524869377,322.649540688782,1.35409622445673,0.175707048187827
61,ASSIGNED_GROUPEDC00002,-407.713109211312,304.272803843802,-1.33995908954325,0.180260006495256
62,ASSIGNED_GROUPDC000155,-393.67620394812,295.370314700972,-1.3328225090821,0.182591414365078
63,ASSIGNED_GROUPITS00390,890.498617033836,671.701949691922,1.32573475101906,0.184928925899376
64,ASSIGNED_GROUPDC000242,-420.140975633153,319.297958407391,-1.31582731605536,0.188233356879623
65,ASSIGNED_GROUPNW000463,-393.310480513606,299.608364271246,-1.31274866598026,0.189268999416798
66,ASSIGNED_GROUPDC000163,-413.574222026689,316.40878231609,-1.30708831467747,0.191184062709781
67,ASSIGNED_GROUPDC000221,-400.321106522279,308.604876844326,-1.2971963068627,0.194564988688386
68,ASSIGNED_GROUPDC000206,-407.064760015003,314.25367613192,-1.29533810081548,0.19520495754033
69,ASSIGNED_GROUPITS00304,886.472426556331,684.539049517159,1.29499175712709,0.195324409279479
70,ASSIGNED_GROUPDC000111,399.009066627126,310.689154431051,1.28427098576328,0.199048484847385
71,ASSIGNED_GROUPDC000130,-381.958546369035,297.964486365292,-1.28189285585118,0.199881562726806
72,ASSIGNED_GROUPENT00005,-374.946140993149,294.587740841181,-1.27278256699518,0.20309653150515
73,ASSIGNED_GROUPPM000602,3611.68861703588,2851.1545366731,1.26674600432224,0.205247443308346
74,ASSIGNED_GROUPNW000459,-369.312805052892,295.110782840119,-1.25143785495962,0.210776081857074
75,ASSIGNED_GROUPNW000480,1227.84665536438,990.885768536478,1.23914046840928,0.215294782291362
76,ASSIGNED_GROUPDC000114,1785.69111704549,1447.91143123031,1.23328753301448,0.2174698031679
77,ASSIGNED_GROUPITS00365,2489.18361703989,2026.6538281411,1.2282233810611,0.219364415895474
78,ASSIGNED_GROUPSM000561,-409.952687313178,335.366466998665,-1.22240214110259,0.221556877670309
79,ASSIGNED_GROUPDC000209,-361.816754506566,297.90693235363,-1.21452948962286,0.224546877619955
80,ASSIGNED_GROUPEDC00021,-409.857646699334,339.164714361135,-1.2084324499126,0.226882241395228
81,ASSIGNED_GROUPDC000245,-408.690001146184,338.848674292939,-1.20611361988941,0.227774959354349
82,ASSIGNED_GROUPDC000202,-355.652709009673,295.242940923835,-1.20461037238286,0.228355024817588
83,ASSIGNED_GROUPDC000249,501.878287365051,417.084569294124,1.20330101929791,0.228861127955152
84,ASSIGNED_GROUPENT00039,885.768028790431,747.473815067052,1.18501546266336,0.236012591958654
85,ASSIGNED_GROUPNW000444,453.477991144984,383.214652339101,1.18335243283889,0.236670757999994
86,ASSIGNED_GROUPENT00009,547.719450368749,468.644678472276,1.16873075813908,0.242513370649021
87,ASSIGNED_GROUPNW000449,-355.917190695648,305.844818877375,-1.1637182280938,0.244539460871207
88,ASSIGNED_GROUPNW000433,-343.670978573536,296.181386909162,-1.16033955462211,0.245911824202104
89,ASSIGNED_GROUPDC000133,-341.526772770813,295.512951945602,-1.15570830490598,0.247801724140796
90,ASSIGNED_GROUPENT00014,-412.225579857615,356.714898629792,-1.1556163800308,0.247839339049615
91,ASSIGNED_GROUPDC000176,-373.573457038613,324.69957179569,-1.1505203255201,0.249930857205219
92,ASSIGNED_GROUPITS00374,580.249042566486,506.663457034661,1.14523562832516,0.252112788266288
93,ASSIGNED_GROUPITS00379,796.568617035631,698.387379267372,1.14058277781488,0.254044808319423
94,ASSIGNED_GROUPNW000428,-361.85698374076,318.05265214636,-1.13772666663456,0.255235853047412
95,ASSIGNED_GROUPDC000207,-342.971994319258,302.362979407147,-1.13430551250598,0.256667632909916
96,ASSIGNED_GROUPSM000515,1336.50528370098,1194.21722082881,1.11914755572978,0.263078396101432
97,ASSIGNED_GROUPENT00045,-387.795583878924,349.710817196628,-1.10890359922977,0.267472962902161
98,ASSIGNED_GROUPITS00380,-332.704295188557,303.591400016599,-1.09589499297532,0.273125910096078
99,ASSIGNED_GROUPEDC00025,-345.679685548828,316.874921612842,-1.0909026305691,0.275316904274257
