,index,Estimate,Std. Error,t value,Pr(>|t|)
0,ASSIGNED_GROUPEDC00031,2489.91494570834,197.366350172464,12.6157014279921,1.7803775932892697e-36
1,ASSIGNED_GROUPNW000481,833.685268024008,196.116188833186,4.25097628596654,2.12926810383067e-05
2,ASSIGNED_GROUPITS00329,823.11567487064,287.53155084039,2.86269688479354,0.0042009118616484
3,ASSIGNED_GROUPNW000435,4294.87989364833,1783.64636436812,2.40792119976644,0.01604444726823
4,ASSIGNED_GROUPDC000199,918.60709362223,399.255057916203,2.30080264584909,0.0214037038090304
5,ASSIGNED_GROUPSM000541,4082.82989362133,1783.64636436301,2.28903552587311,0.0220782155219859
6,ASSIGNED_GROUPITS00302,2372.09656028259,1040.57213050017,2.27960800674376,0.0226318846161385
7,ASSIGNED_GROUPITS00356,1677.94656028521,747.087250722851,2.24598473426189,0.0247059573815303
8,ASSIGNED_GROUPDC000180,614.741004731589,277.865575702007,2.21236834817876,0.026942230043221
9,ASSIGNED_GROUPNW000495,1633.78989362304,747.087250724182,2.1868796342587,0.0287523437776479
10,ASSIGNED_GROUPPM000611,1388.90114362158,653.434473033449,2.12554005174209,0.0335426680172966
11,ASSIGNED_GROUPNW000490,507.242793620917,254.887076028903,1.99006870620383,0.0465845823631077
12,STATUSRESOLVED,1149.61836516929,586.129618527259,1.96137224400618,0.0498368536054243
13,ASSIGNED_GROUPSM000586,658.415569296486,344.335449703106,1.91213414089135,0.0558602664658157
14,ASSIGNED_GROUPNW000441,2396.04489361898,1267.84910669875,1.88985020453881,0.0587792883211146
15,ASSIGNED_GROUPNW000445,373.220237459912,206.1750459022,1.81021052197049,0.0702644875118351
16,ASSIGNED_GROUPITS00362,986.233893621742,590.151642174407,1.6711533496509,0.0946927904607453
17,ASSIGNED_GROUPESI00019,2076.00489360966,1267.84910669573,1.63742268906128,0.101543586887681
18,ASSIGNED_GROUPDC000213,2898.20989362076,1783.64636436285,1.62487920897709,0.104189707604048
19,ASSIGNED_GROUPSM000575,2883.71989362018,1783.64636436272,1.6167554013155,0.105932499638034
20,ASSIGNED_GROUPDC000196,2833.78989363528,1783.64636436693,1.5887621841682,0.112115506778187
21,ASSIGNED_GROUPNW000451,788.026816699625,525.009501192751,1.5009762964467,0.133363103637354
22,ASSIGNED_GROUPDC000226,2635.56989363342,1783.64636436725,1.47763028943711,0.139508170013178
23,ASSIGNED_GROUPNS000115,424.567512668049,288.886004128379,1.46967145033227,0.141652164654385
24,ASSIGNED_GROUPITS00337,993.801560290484,747.087250724803,1.33023493484372,0.183442233059214
25,ASSIGNED_GROUPDC000143,1620.11489361378,1267.84910669639,1.27784519865718,0.201305339702868
26,ASSIGNED_GROUPITS00341,243.913364958425,191.911666443784,1.27096684364352,0.203741765800165
27,ASSIGNED_GROUPNW000517,1586.1698936219,1267.84910669978,1.25107150783165,0.210909697715577
28,ASSIGNED_GROUPNW000439,258.239712898116,207.292079357483,1.24577703932803,0.212847565768887
29,ASSIGNED_GROUPESI00042,2212.29989360621,1783.64636435677,1.24032428053866,0.214856775807186
30,ASSIGNED_GROUPITS00336,2181.81989363005,1783.64636436679,1.22323569134435,0.221241976882909
31,ASSIGNED_GROUPDC000218,2090.6898936203,1783.646364363,1.17214372500737,0.241140605532128
32,ASSIGNED_GROUPITS00301,745.904893620758,653.434473033375,1.14151445080349,0.253657123597133
33,ASSIGNED_GROUPNW000436,672.858893619393,590.151642173597,1.14014576175909,0.254226800025919
