,index,Estimate,Std. Error,t value,Pr(>|t|)
0,STATUSRESOLVED,-226.355221398933,22.2545404075892,-10.1711928106923,7.72236996949072e-24
1,assigned_groupESI00052,1866.62000990483,293.790353993234,6.35357827285173,2.49199269686743e-10
2,assigned_groupITS00386,2122.26666670019,371.3632047338,5.71480060395717,1.22889661614344e-08
3,assigned_groupNW000468,1762.8623161787,321.733551175841,5.47926167394094,4.69885232573908e-08
4,assigned_groupSM000575,1554.96569410412,321.965807286495,4.82959885464008,1.45084099141415e-06
5,assigned_groupEDC00080,1765.69999998353,371.363204733799,4.75464444908919,2.10102290993499e-06
6,assigned_groupITS00302,1349.77892935187,293.825782838596,4.59380697062017,4.56857759310231e-06
7,assigned_groupSM000541,1390.13824051258,303.384576942046,4.5820992435556,4.8297695189749e-06
8,assigned_groupNSD00012,1633.26666669996,371.363204733796,4.39803040764562,1.1381756616867e-05
9,assigned_groupPM000608,1324.76648284526,321.733551175831,4.11758884954235,3.95298385860397e-05
10,STATUSHISTEDIT,-140.873624629368,36.3318612245772,-3.87741282392856,0.0001082984612106
11,STATUSINPROG,-87.0397646398426,22.4598441705148,-3.87535033542699,0.0001092143468725
12,assigned_groupPM000611,1097.57291816262,293.801619422693,3.73576197544213,0.0001913412637492
13,STATUSQUEUED,-81.6817989147881,22.078955363167,-3.69953186512859,0.0002206621549564
14,assigned_groupSM000507,1177.86231620364,321.733551175815,3.66098690018184,0.0002564606492527
15,assigned_groupNS000104,1110.97753754767,321.764761727938,3.452763228582,0.0005641150417062
16,assigned_groupITS00310,1241.46666669934,371.363204733704,3.34299858164344,0.0008410135851469
17,assigned_groupNW000470,1239.61666669958,371.363204733703,3.33801693570714,0.0008561687792363
18,assigned_groupNW000421,1226.54166664939,371.363204733654,3.30280881631522,0.0009707196381384
19,assigned_groupDC000218,981.902763422503,303.41717363893,3.23614761698024,0.0012273914973988
20,assigned_groupESI00048,1170.63333329985,371.363204733756,3.15225988568017,0.0016393450210594
21,assigned_groupNW000514,1140.64999999982,371.363204733773,3.07152131783639,0.0021526769010873
22,assigned_groupEU000201,1099.68333329921,371.363204733613,2.96120703204304,0.0030932588487457
23,STATUSPENDINGCUS,-83.764749132129,31.6756425674531,-2.64445303528578,0.0082335607803413
24,assigned_groupDC000182,800.535220130762,321.891388283014,2.48697308865844,0.0129483903379431
25,assigned_groupITS00383,719.791063100862,293.791978022569,2.45000244031703,0.0143537589746746
26,assigned_groupDC000126,778.42898287857,321.733551175815,2.4194833893876,0.0156136077832852
27,assigned_groupNW000435,709.614001569963,293.834515219077,2.41501241282322,0.0158061231779872
28,assigned_groupESI00042,707.799351625908,303.384576942065,2.33301032887071,0.0197266699636758
29,assigned_groupEDC00085,753.141299054678,371.791140492499,2.02571072042496,0.0429006339882507
30,assigned_groupDC000148,574.019504331658,283.875551856137,2.02208150923318,0.043274411926303
31,assigned_groupDC000168,590.829808188352,303.546419459171,1.9464232496665,0.0517159823620379
32,assigned_groupNW000465,719.416666669674,371.363204733705,1.93723195378376,0.0528296912948077
33,assigned_groupNW000415,580.065950150958,303.46192968008,1.91149496334675,0.0560554101061438
34,assigned_groupENT00020,682.449999999558,371.363204733706,1.83768879442141,0.0662270693449142
35,STATUSPENDINGCHG,77.7954980057706,42.7529019726539,1.81965420863199,0.0689314189851062
36,assigned_groupNW000422,575.670044591564,321.729337984627,1.78929919228899,0.0736878513677195
37,assigned_groupDC000256,656.974999991295,371.363204733726,1.76909018345627,0.0770009239054584
38,STATUSPENDING,-53.9034726009038,30.5051002808373,-1.76703148341279,0.0773451406279561
39,assigned_groupNW000451,508.579991824136,287.90250976665,1.76650072358295,0.077434087308917
40,assigned_groupCOR00556,495.985099543432,287.887966425805,1.7228406789669,0.0850412021697251
41,assigned_groupDC000213,495.775782487372,293.791978022557,1.68750619341045,0.0916310011295375
42,assigned_groupENT00040,504.97388017728,303.459674240432,1.66405596210186,0.096226770614136
43,assigned_groupESI00012,430.535573461144,274.59045474552,1.56791893534736,0.117026809999232
44,assigned_groupPMCHGMA,570.607965724716,371.791140492525,1.53475406909592,0.124970988665944
45,assigned_groupNW000493,479.03603696619,321.994187036066,1.48771641306846,0.136952013496851
46,assigned_groupITS00365,431.84500992156,293.790353993222,1.46990874292464,0.141712505237345
47,assigned_groupDC000160,427.866537699368,293.790353993207,1.4563668680193,0.145417003847489
48,assigned_groupSM000515,412.517969848643,283.912541676308,1.4529755093347,0.146356257268697
49,assigned_groupNW000441,399.561394918245,281.002674215063,1.42191314027298,0.155176408384297
50,assigned_groupENT00026,427.87329725696,303.559723519519,1.40951932718916,0.158806242294905
